PC1,PC2,label,num_cellulases,cellulase_list,cellulases,clade
-6.481062623346334,21.3203834744065,Ailuropoda_melanoleuca,1,['GH1'],GH1,Chordata
21.61031033196049,-12.630581531346575,Salpingoeca_rosetta,6,"['GH3', 'GH3', 'GH3', 'GH5', 'GH5', 'GH30']","GH3, GH3, GH3, GH5, GH5, GH30",other
8.778005994266191,-16.69979925903295,Kazachstania_naganishii_CBS_8797,1,['GH16'],GH16,Ascomycota
-6.175372321032565,21.45928532271226,Colobus_angolensis_palliatus,1,['GH1'],GH1,Chordata
-6.360977433156708,20.857360477482537,Chlamydotis_macqueenii,1,['GH1'],GH1,Chordata
-3.5089020808484594,-32.11575037050058,Strongylocentrotus_purpuratus,3,"['GH1', 'GH3', 'GH9']","GH1, GH3, GH9",other
-13.889834641127713,-56.109321990271354,Hevea_brasiliensis,6,"['GH1', 'GH3', 'GH9', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH9, GH10, GH51",Viridiplantae
16.585216880198054,9.901754811327185,Cladophialophora_carrionii_CBS_160.54,6,"['GH1', 'GH3', 'GH3', 'GH5', 'GH10', 'GH16']","GH1, GH3, GH3, GH5, GH10, GH16",Ascomycota
0.44476519118157953,-42.83746804344304,Zingiber_officinale,6,"['GH1', 'GH2', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH2, GH3, GH9, GH10, GH51",Viridiplantae
-25.547316042184676,-5.685675730023167,Corvus_moneduloides,2,"['GH1', 'GH3']","GH1, GH3",Chordata
23.202440465160755,-14.50652783925034,Physcomitrium_patens,7,"['GH1', 'GH2', 'GH3', 'GH5', 'GH9', 'GH30', 'GH51']","GH1, GH2, GH3, GH5, GH9, GH30, GH51",Viridiplantae
29.24705225931187,0.9422255657451557,Bipolaris_zeicola_26-R-13,10,"['GH1', 'GH3', 'GH3', 'GH7', 'GH10', 'GH12', 'GH16', 'GH45', 'GH51', 'GH131']","GH1, GH3, GH3, GH7, GH10, GH12, GH16, GH45, GH51, GH131",Ascomycota
27.79848105269776,-0.8669815460387623,Westerdykella_ornata,11,"['GH1', 'GH2', 'GH3', 'GH3', 'GH7', 'GH10', 'GH12', 'GH16', 'GH45', 'GH51', 'GH131']","GH1, GH2, GH3, GH3, GH7, GH10, GH12, GH16, GH45, GH51, GH131",Ascomycota
7.520023844588364,-17.466383785620927,Saccharomyces_paradoxus,1,['GH16'],GH16,Ascomycota
-24.699240173814616,-3.7480054305895885,Chelonia_mydas,2,"['GH1', 'GH3']","GH1, GH3",Chordata
39.69772814706329,-6.449148918215586,Colletotrichum_truncatum,12,"['GH1', 'GH3', 'GH3', 'GH5', 'GH5', 'GH6', 'GH7', 'GH10', 'GH45', 'GH51', 'GH74', 'GH131']","GH1, GH3, GH3, GH5, GH5, GH6, GH7, GH10, GH45, GH51, GH74, GH131",Ascomycota
2.3012745656529954,-32.85544097872273,Juglans_regia,4,"['GH1', 'GH3', 'GH9', 'GH51']","GH1, GH3, GH9, GH51",Viridiplantae
7.574528962749376,-16.953063160733105,Naumovozyma_dairenensis_CBS_421,1,['GH16'],GH16,Ascomycota
-14.420045662139929,-32.01609620524663,Fopius_arisanus,3,"['GH1', 'GH2', 'GH9']","GH1, GH2, GH9",Arthropoda
24.70777177251383,-12.084964283508283,Phytophthora_nicotianae_INRA-310,8,"['GH1', 'GH2', 'GH3', 'GH7', 'GH10', 'GH12', 'GH30', 'GH131']","GH1, GH2, GH3, GH7, GH10, GH12, GH30, GH131",Oomycota
-28.368697490111117,-5.823230409411085,Calidris_pugnax,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-6.278562893432155,20.733085023127128,Nestor_notabilis,1,['GH1'],GH1,Chordata
-13.893476530132665,-55.984060454132475,Cucumis_melo,6,"['GH1', 'GH3', 'GH9', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH9, GH10, GH51",Viridiplantae
-6.316643955480416,20.780917795882303,Micropterus_salmoides,1,['GH1'],GH1,Chordata
-6.720068411034258,21.3195216498794,Danaus_plexippus_plexippus,1,['GH1'],GH1,Arthropoda
-7.017848733514449,-29.519773258506948,Orbicella_faveolata,3,"['GH1', 'GH5', 'GH9']","GH1, GH5, GH9",Cnidaria
-27.940425739921128,-5.843625260050189,Sceloporus_undulatus,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-29.244159820845034,-7.3375129731419255,Manacus_vitellinus,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-6.120940882321241,21.183796381690243,Colius_striatus,1,['GH1'],GH1,Chordata
-6.538044800988988,-27.492936058756516,Atta_cephalotes,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
16.31437856051893,3.798154715724903,Sparassis_crispa,9,"['GH1', 'GH3', 'GH3', 'GH3', 'GH5', 'GH5', 'GH12', 'GH16', 'GH51']","GH1, GH3, GH3, GH3, GH5, GH5, GH12, GH16, GH51",Basidiomycota
8.64030016870942,-12.503273265457727,Ogataea_haglerorum,2,"['GH3', 'GH16']","GH3, GH16",Ascomycota
-10.330500699608608,-53.71510584209219,Elaeis_guineensis,7,"['GH1', 'GH3', 'GH3', 'GH9', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH3, GH9, GH9, GH10, GH51",Viridiplantae
-6.5075531870700205,21.067170469497622,Cotesia_glomerata,1,['GH1'],GH1,Arthropoda
-6.059646987743819,21.091534727383674,Drosophila_willistoni,1,['GH1'],GH1,Arthropoda
-5.984968937123202,20.910903805060286,Pararge_aegeria,1,['GH1'],GH1,Arthropoda
-6.549976073702426,20.8826683112894,Anopheles_merus,1,['GH1'],GH1,Arthropoda
2.436752605814773,-37.94882107245198,Cucurbita_maxima,5,"['GH1', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH10, GH51",Viridiplantae
37.84992421686848,10.018461085838613,Aspergillus_nidulans_FGSC_A4,10,"['GH1', 'GH2', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH74']","GH1, GH2, GH3, GH3, GH6, GH7, GH10, GH12, GH16, GH74",Ascomycota
-23.540548188239885,1.3790021261275989,Lottia_gigantea,3,"['GH1', 'GH3', 'GH10']","GH1, GH3, GH10",Spiralia
12.976910712905303,-9.203023113005703,Coccidioides_posadasii_C735_delta_SOWgp,3,"['GH3', 'GH3', 'GH16']","GH3, GH3, GH16",Ascomycota
-6.4426961107526965,20.978387142727307,Betta_splendens,1,['GH1'],GH1,Chordata
-25.747024322774532,-6.035874258242117,Strigops_habroptila,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-13.702385040849896,-52.80594289301282,Capsicum_annuum,5,"['GH1', 'GH3', 'GH9', 'GH9', 'GH51']","GH1, GH3, GH9, GH9, GH51",Viridiplantae
-3.447008788133838,-3.109954391897596,Vespa_mandarinia,2,"['GH1', 'GH2']","GH1, GH2",Arthropoda
-5.801922753652845,21.162827977832112,Ovis_aries,1,['GH1'],GH1,Chordata
-6.222988288219258,20.97024086094352,Phyllostomus_discolor,1,['GH1'],GH1,Chordata
-6.095547658642388,21.387858363208665,Anopheles_stephensi,1,['GH1'],GH1,Arthropoda
-7.759899253665061,-27.136852028401066,Osmia_lignaria,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
-6.35859548794821,20.45455251973978,Chrysochloris_asiatica,1,['GH1'],GH1,Chordata
31.168054573294246,9.327197359177303,Penicilliopsis_zonata_CBS_506.65,11,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51', 'GH74']","GH1, GH2, GH3, GH3, GH5, GH7, GH10, GH12, GH16, GH51, GH74",Ascomycota
-6.438859060579508,20.97179456958305,Drosophila_miranda,1,['GH1'],GH1,Arthropoda
-26.384882344552594,-3.0192945440014856,Cyanistes_caeruleus,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-1.7639824477462747,-41.54160401998422,Stylophora_pistillata,6,"['GH1', 'GH2', 'GH3', 'GH5', 'GH9', 'GH10']","GH1, GH2, GH3, GH5, GH9, GH10",Cnidaria
10.080255815455141,-6.457359157463133,Blastocystis_sp._subtype_4,1,['GH3'],GH3,other
-1.6264433274773684,-36.88252928585276,Crassostrea_gigas,4,"['GH1', 'GH3', 'GH9', 'GH10']","GH1, GH3, GH9, GH10",Spiralia
37.92865217369014,-0.23692685853370601,Podospora_anserina_S_mat+,12,"['GH1', 'GH3', 'GH3', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH45', 'GH51', 'GH74', 'GH131']","GH1, GH3, GH3, GH5, GH6, GH7, GH10, GH12, GH45, GH51, GH74, GH131",Ascomycota
-5.61136863074951,21.014221395736698,Erpetoichthys_calabaricus,1,['GH1'],GH1,Chordata
31.21710964662321,10.506507547413387,Aspergillus_sydowii_CBS_593.65,10,"['GH1', 'GH2', 'GH3', 'GH3', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51', 'GH74']","GH1, GH2, GH3, GH3, GH7, GH10, GH12, GH16, GH51, GH74",Ascomycota
-13.635591272872405,-35.435802350754855,Styela_clava,4,"['GH1', 'GH2', 'GH3', 'GH9']","GH1, GH2, GH3, GH9",Chordata
10.286498364730416,-12.608221108772847,Sphaerulina_musiva_SO2202,4,"['GH3', 'GH12', 'GH16', 'GH51']","GH3, GH12, GH16, GH51",Ascomycota
-11.156362809549842,-27.771298342425826,Frankliniella_occidentalis,3,"['GH1', 'GH9', 'GH45']","GH1, GH9, GH45",Arthropoda
21.59352152695776,-12.132091414280383,Batrachochytrium_dendrobatidis_JAM81,4,"['GH3', 'GH3', 'GH5', 'GH30']","GH3, GH3, GH5, GH30",other
17.157384465674493,6.56345390758888,Coniosporium_apollinis_CBS_100218,6,"['GH1', 'GH3', 'GH3', 'GH5', 'GH16', 'GH51']","GH1, GH3, GH3, GH5, GH16, GH51",Ascomycota
-26.710239516069382,-2.8587562768610955,Mauremys_reevesii,2,"['GH1', 'GH3']","GH1, GH3",Chordata
6.7221905758683445,-17.092209454402717,Torulaspora_globosa,1,['GH16'],GH16,Ascomycota
-0.7495009343680763,-15.185760144338548,Perkinsus_marinus_ATCC_50983,1,['GH5'],GH5,other
-6.56401168874027,21.362826500743058,Monodon_monoceros,1,['GH1'],GH1,Chordata
-26.018439889808487,-4.639321252170824,Falco_cherrug,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-6.199250266148325,21.29493343201586,Drosophila_ananassae,1,['GH1'],GH1,Arthropoda
19.18998236993837,1.7133368646424216,Suillus_discolor,10,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH5', 'GH9', 'GH12', 'GH51', 'GH131']","GH1, GH2, GH3, GH3, GH5, GH5, GH9, GH12, GH51, GH131",Basidiomycota
38.35874762389988,-4.617736519927812,Fusarium_pseudograminearum_CS3096,14,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH45', 'GH51', 'GH74', 'GH131']","GH1, GH2, GH3, GH3, GH5, GH5, GH6, GH7, GH10, GH12, GH45, GH51, GH74, GH131",Ascomycota
-4.362666413627655,-4.341089641764892,Etheostoma_spectabile,2,"['GH1', 'GH2']","GH1, GH2",Chordata
25.960915329175975,10.146857855640041,Penicillium_expansum,7,"['GH1', 'GH2', 'GH3', 'GH5', 'GH7', 'GH16', 'GH51']","GH1, GH2, GH3, GH5, GH7, GH16, GH51",Ascomycota
38.5062428864124,8.661798619963925,Talaromyces_amestolkiae,10,"['GH1', 'GH2', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH51', 'GH74']","GH1, GH2, GH3, GH3, GH6, GH7, GH10, GH12, GH51, GH74",Ascomycota
13.8164115283204,-6.230540769949418,Spizellomyces_punctatus_DAOM_BR117,4,"['GH3', 'GH3', 'GH5', 'GH9']","GH3, GH3, GH5, GH9",other
28.1721626349371,7.6252320289934055,Aspergillus_alliaceus,8,"['GH1', 'GH3', 'GH3', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51']","GH1, GH3, GH3, GH7, GH10, GH12, GH16, GH51",Ascomycota
-6.638349654238821,21.158657299602222,Polypterus_senegalus,1,['GH1'],GH1,Chordata
33.68227667654344,-10.298942543557747,Schizophyllum_commune_H4-8,14,"['GH1', 'GH2', 'GH3', 'GH3', 'GH3', 'GH5', 'GH5', 'GH7', 'GH9', 'GH10', 'GH30', 'GH45', 'GH51', 'GH74']","GH1, GH2, GH3, GH3, GH3, GH5, GH5, GH7, GH9, GH10, GH30, GH45, GH51, GH74",Basidiomycota
-26.785547365221927,-4.523747182703102,Chaetura_pelagica,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-6.687336111870877,-27.375719428526732,Bombus_vancouverensis_nearcticus,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
-5.806813467246758,21.160662531259113,Acinonyx_jubatus,1,['GH1'],GH1,Chordata
38.69350401104049,-4.569498581315587,Colletotrichum_higginsianum_IMI_349063,14,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH45', 'GH51', 'GH74', 'GH131']","GH1, GH2, GH3, GH3, GH5, GH5, GH6, GH7, GH10, GH12, GH45, GH51, GH74, GH131",Ascomycota
11.381952017442577,4.8109301136134555,Drechmeria_coniospora,3,"['GH1', 'GH3', 'GH3']","GH1, GH3, GH3",Ascomycota
0.8801101038393948,-15.025750490879101,Rhodotorula_graminis_WP1,3,"['GH3', 'GH5', 'GH16']","GH3, GH5, GH16",Basidiomycota
-25.961002192926266,-2.277572197234445,Gopherus_evgoodei,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-5.936622825215516,20.6802504031201,Boleophthalmus_pectinirostris,1,['GH1'],GH1,Chordata
-6.477552804439974,-27.9538091379276,Apis_laboriosa,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
-6.470612710853395,-27.278583337580574,Ooceraea_biroi,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
-7.210016674609496,-26.046746164531115,Bombus_bifarius,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
-6.180629497717378,20.71765667108339,Pteropus_vampyrus,1,['GH1'],GH1,Chordata
6.7203720751670994,-9.506658250811297,Metschnikowia_bicuspidata_var._bicuspidata_NRRL_YB-4993,3,"['GH3', 'GH5', 'GH16']","GH3, GH5, GH16",Ascomycota
-13.610076894183667,-35.21724141085857,Acanthaster_planci,4,"['GH1', 'GH2', 'GH3', 'GH9']","GH1, GH2, GH3, GH9",other
-26.75363562546367,-3.8426325125078375,Lagopus_leucura,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-29.78675081894684,-6.53746415429507,Falco_rusticolus,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-10.797081557460862,-57.67326812313678,Phalaenopsis_equestris,7,"['GH1', 'GH2', 'GH3', 'GH9', 'GH9', 'GH10', 'GH51']","GH1, GH2, GH3, GH9, GH9, GH10, GH51",Viridiplantae
-6.247451552624801,21.434888427678978,Vulpes_vulpes,1,['GH1'],GH1,Chordata
-6.121871817754981,21.033769138182922,Puma_yagouaroundi,1,['GH1'],GH1,Chordata
39.42602053749337,-0.22709500676569128,Chaetomium_globosum_CBS_148.51,10,"['GH1', 'GH3', 'GH3', 'GH6', 'GH10', 'GH12', 'GH45', 'GH51', 'GH74', 'GH131']","GH1, GH3, GH3, GH6, GH10, GH12, GH45, GH51, GH74, GH131",Ascomycota
-6.752731346874142,-28.417343394860037,Atta_colombica,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
33.79693447399946,6.986844423599802,Aspergillus_saccharolyticus_JOP_1030-1,9,"['GH1', 'GH3', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51']","GH1, GH3, GH5, GH6, GH7, GH10, GH12, GH16, GH51",Ascomycota
-6.1923934443168305,21.02798422435208,Nannospalax_galili,1,['GH1'],GH1,Chordata
26.510517229254795,4.232800997529709,Emiliania_huxleyi_CCMP1516,8,"['GH1', 'GH3', 'GH3', 'GH7', 'GH10', 'GH16', 'GH45', 'GH51']","GH1, GH3, GH3, GH7, GH10, GH16, GH45, GH51",other
-13.567595497342232,-53.47421266611137,Theobroma_cacao,5,"['GH1', 'GH3', 'GH9', 'GH9', 'GH51']","GH1, GH3, GH9, GH9, GH51",Viridiplantae
-6.372384629695894,21.148984244288997,Peromyscus_leucopus,1,['GH1'],GH1,Chordata
4.897445014859369,-38.033020286900026,Vigna_angularis,5,"['GH1', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH10, GH51",Viridiplantae
-14.081735635854672,-32.865110597559934,Camponotus_floridanus,3,"['GH1', 'GH2', 'GH9']","GH1, GH2, GH9",Arthropoda
-5.670324825715874,21.515198972322345,Carlito_syrichta,1,['GH1'],GH1,Chordata
29.053688173380543,0.49643736628462054,Bipolaris_maydis_ATCC_48331,9,"['GH1', 'GH3', 'GH7', 'GH10', 'GH12', 'GH16', 'GH45', 'GH51', 'GH131']","GH1, GH3, GH7, GH10, GH12, GH16, GH45, GH51, GH131",Ascomycota
-5.871360314107726,20.9629499334614,Leptonychotes_weddellii,1,['GH1'],GH1,Chordata
-6.158372042313111,20.99785815964568,Molossus_molossus,1,['GH1'],GH1,Chordata
-5.916255579647354,20.777872120149837,Formica_exsecta,1,['GH1'],GH1,Arthropoda
-4.080078218211823,-4.030655569426384,Trichogramma_pretiosum,2,"['GH1', 'GH2']","GH1, GH2",Arthropoda
-28.326707557724777,-2.921005801087629,Falco_naumanni,2,"['GH1', 'GH3']","GH1, GH3",Chordata
9.759246411295287,-13.570330419870935,Paracoccidioides_lutzii_Pb01,3,"['GH3', 'GH16', 'GH51']","GH3, GH16, GH51",Ascomycota
-5.554708835035984,21.226710694381254,Antrostomus_carolinensis,1,['GH1'],GH1,Chordata
-10.331640272103392,-33.052124819513786,Acropora_millepora,5,"['GH1', 'GH2', 'GH5', 'GH9', 'GH10']","GH1, GH2, GH5, GH9, GH10",Cnidaria
-5.9749290680365545,20.534337088095906,Gorilla_gorilla_gorilla,1,['GH1'],GH1,Chordata
-6.742404562427661,20.820046019044057,Caenorhabditis_elegans,1,['GH1'],GH1,other
31.997852573842856,-5.69419045993837,Fomitiporia_mediterranea_MF3_22,13,"['GH1', 'GH3', 'GH3', 'GH5', 'GH5', 'GH6', 'GH7', 'GH9', 'GH12', 'GH16', 'GH51', 'GH74', 'GH131']","GH1, GH3, GH3, GH5, GH5, GH6, GH7, GH9, GH12, GH16, GH51, GH74, GH131",Basidiomycota
-6.027980259244954,20.700075635700173,Lates_calcarifer,1,['GH1'],GH1,Chordata
16.739972240544173,9.587457112710233,Fonsecaea_nubica,7,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH10', 'GH16']","GH1, GH2, GH3, GH3, GH5, GH10, GH16",Ascomycota
40.190016984646945,-0.19275402982839235,Dichomitus_squalens_LYAD-421_SS1,9,"['GH1', 'GH3', 'GH5', 'GH6', 'GH10', 'GH12', 'GH51', 'GH74', 'GH131']","GH1, GH3, GH5, GH6, GH10, GH12, GH51, GH74, GH131",Basidiomycota
-6.5271119974329395,20.902556456649908,Helicoverpa_armigera,1,['GH1'],GH1,Arthropoda
5.969375673606171,-43.112665333762,Nicotiana_sylvestris,5,"['GH1', 'GH3', 'GH3', 'GH9', 'GH51']","GH1, GH3, GH3, GH9, GH51",Viridiplantae
-27.137633651503275,-7.602850674273673,Corvus_kubaryi,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-6.402621392073069,21.148151039971136,Gambusia_affinis,1,['GH1'],GH1,Chordata
-15.041605497326145,-31.853974175785485,Nicrophorus_vespilloides,3,"['GH1', 'GH2', 'GH9']","GH1, GH2, GH9",Arthropoda
36.89927782283781,7.959078380846946,Trichoderma_asperellum_CBS_433.97,11,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH51', 'GH74']","GH1, GH2, GH3, GH3, GH5, GH6, GH7, GH10, GH12, GH51, GH74",Ascomycota
2.338379031230258,-32.73147379212809,Spodoptera_litura,4,"['GH1', 'GH3', 'GH9', 'GH51']","GH1, GH3, GH9, GH51",Arthropoda
-3.747977898074498,-4.286054399540713,Bactrocera_tryoni,2,"['GH1', 'GH2']","GH1, GH2",Arthropoda
33.00913040382874,-11.229630620141663,Punctularia_strigosozonata_HHB-11173_SS5,14,"['GH1', 'GH3', 'GH3', 'GH5', 'GH5', 'GH6', 'GH7', 'GH9', 'GH12', 'GH16', 'GH30', 'GH51', 'GH74', 'GH131']","GH1, GH3, GH3, GH5, GH5, GH6, GH7, GH9, GH12, GH16, GH30, GH51, GH74, GH131",Basidiomycota
-6.813763521370604,21.51611040412308,Scaptodrosophila_lebanonensis,1,['GH1'],GH1,Arthropoda
11.86500620409351,-9.220739471437675,Candida_dubliniensis_CD36,3,"['GH3', 'GH3', 'GH16']","GH3, GH3, GH16",Ascomycota
-5.878828456952145,21.643612567506857,Cimex_lectularius,1,['GH1'],GH1,Arthropoda
15.393995638655236,-1.7583198082088658,Meira_miltonrushii,7,"['GH1', 'GH3', 'GH3', 'GH5', 'GH9', 'GH16', 'GH51']","GH1, GH3, GH3, GH5, GH9, GH16, GH51",Basidiomycota
36.98867795097613,10.56010666917551,Aspergillus_niger_CBS_101883,9,"['GH1', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH51', 'GH74']","GH1, GH3, GH3, GH6, GH7, GH10, GH12, GH51, GH74",Ascomycota
-6.352321608093944,20.60944563653208,Tursiops_truncatus,1,['GH1'],GH1,Chordata
-25.804644625306683,-3.3973885667762174,Calypte_anna,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-14.028673270842177,-56.35791771641398,Coffea_eugenioides,6,"['GH1', 'GH3', 'GH9', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH9, GH10, GH51",Viridiplantae
1.9150813599658256,-10.242327475357806,Ixodes_scapularis,1,['GH2'],GH2,Arthropoda
38.37734868577809,8.520705703193618,Trichoderma_gamsii,9,"['GH1', 'GH2', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH51', 'GH74']","GH1, GH2, GH3, GH6, GH7, GH10, GH12, GH51, GH74",Ascomycota
4.543886056991981,-37.50415293658219,Telopea_speciosissima,5,"['GH1', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH10, GH51",Viridiplantae
-5.555640070362527,21.255101834092965,Archocentrus_centrarchus,1,['GH1'],GH1,Chordata
9.753414099949318,-7.075171588249288,Linderina_pennispora,2,"['GH3', 'GH3']","GH3, GH3",other
19.64163597254257,1.0371208964253722,Suillus_plorans,11,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH5', 'GH9', 'GH12', 'GH16', 'GH51', 'GH131']","GH1, GH2, GH3, GH3, GH5, GH5, GH9, GH12, GH16, GH51, GH131",Basidiomycota
8.44112810990376,-12.661328100983296,[Candida]_duobushaemulonis,2,"['GH3', 'GH16']","GH3, GH16",Ascomycota
36.16290076803431,10.059444714643034,Aspergillus_viridinutans,10,"['GH1', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51', 'GH74']","GH1, GH3, GH3, GH6, GH7, GH10, GH12, GH16, GH51, GH74",Ascomycota
-5.934226704237011,21.288406166371725,Mus_musculus,1,['GH1'],GH1,Chordata
-28.705355989865676,-5.3204953954777325,Tyto_alba,2,"['GH1', 'GH3']","GH1, GH3",Chordata
4.55770699671036,-37.64624333709289,Erigeron_canadensis,5,"['GH1', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH10, GH51",Viridiplantae
-6.160971515181397,21.084066245765577,Athalia_rosae,1,['GH1'],GH1,Arthropoda
-26.682395557085318,-3.523934888989709,Parus_major,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-6.845195489247329,20.860127168729598,Auxenochlorella_protothecoides,1,['GH1'],GH1,Viridiplantae
-4.8190592687865195,-3.308192220036916,Bicyclus_anynana,2,"['GH1', 'GH2']","GH1, GH2",Arthropoda
28.059382701619004,5.722705891293982,Bipolaris_sorokiniana_ND90Pr,9,"['GH1', 'GH3', 'GH3', 'GH7', 'GH10', 'GH12', 'GH16', 'GH45', 'GH51']","GH1, GH3, GH3, GH7, GH10, GH12, GH16, GH45, GH51",Ascomycota
37.13614141115089,9.359298931373047,Aspergillus_eucalypticola_CBS_122712,11,"['GH1', 'GH2', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51', 'GH74']","GH1, GH2, GH3, GH3, GH6, GH7, GH10, GH12, GH16, GH51, GH74",Ascomycota
-6.0759787441990305,21.654450706491055,Necator_americanus,1,['GH1'],GH1,other
33.17968126826627,8.745819494754823,Aspergillus_terreus_NIH2624,9,"['GH1', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51']","GH1, GH3, GH3, GH6, GH7, GH10, GH12, GH16, GH51",Ascomycota
-0.14910573665372145,-42.87686180268232,Sesamum_indicum,6,"['GH1', 'GH2', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH2, GH3, GH9, GH10, GH51",Viridiplantae
-6.381453403604335,21.2244256562503,Astyanax_mexicanus,1,['GH1'],GH1,Chordata
-15.088665712636889,-1.8427894817692607,Naegleria_lovaniensis,2,"['GH1', 'GH5']","GH1, GH5",other
41.56169157030135,-3.7946160900866226,Diaporthe_batatas,11,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH45', 'GH74']","GH1, GH2, GH3, GH3, GH5, GH6, GH7, GH10, GH12, GH45, GH74",Ascomycota
-6.373161689621411,20.504553776882457,Myotis_lucifugus,1,['GH1'],GH1,Chordata
16.61851469729373,9.165041311341767,Fonsecaea_multimorphosa_CBS_102226,7,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH10', 'GH16']","GH1, GH2, GH3, GH3, GH5, GH10, GH16",Ascomycota
-6.449339819091921,21.379652385996977,Vulpes_lagopus,1,['GH1'],GH1,Chordata
5.255515219407695,-42.25614497722743,Salvia_splendens,6,"['GH1', 'GH3', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH3, GH9, GH10, GH51",Viridiplantae
-6.815097257385222,21.036986668393514,Contarinia_nasturtii,1,['GH1'],GH1,Arthropoda
-6.097247790786316,20.947585668853065,Xiphophorus_maculatus,1,['GH1'],GH1,Chordata
0.26259442150748824,-43.86690815844049,Cicer_arietinum,6,"['GH1', 'GH2', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH2, GH3, GH9, GH10, GH51",Viridiplantae
2.729315093312285,-37.25024155443548,Phaseolus_vulgaris,5,"['GH1', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH10, GH51",Viridiplantae
4.9901864106855784,-42.62460993730474,Herrania_umbratica,6,"['GH1', 'GH3', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH3, GH9, GH10, GH51",Viridiplantae
-6.638071212355843,20.853015537470743,Dipodomys_spectabilis,1,['GH1'],GH1,Chordata
-3.2071795497870137,-21.092991345695843,Penaeus_japonicus,1,['GH9'],GH9,Arthropoda
3.2182024759310246,-37.74455364861256,Nymphaea_colorata,5,"['GH1', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH10, GH51",Viridiplantae
-6.465005945896555,20.53738978137647,Choloepus_didactylus,1,['GH1'],GH1,Chordata
